Actual,Error,Predicted
269000,-8495.222918869189,-277495.22291886917
269000,-8840.997098018272,-277840.9970980183
268900,-9389.999922033614,-278289.99992203363
268000,-9247.709083536336,-277247.70908353635
268000,-8753.815159185377,-276753.8151591854
267950,-8728.63679224251,-276678.6367922425
267900,-9078.451688323357,-276978.45168832334
267500,-8971.442291560908,-276471.44229156093
267500,-8902.920589628355,-276402.92058962834
267000,-8839.233854514472,-275839.2338545145
266500,-8926.032580722755,-275426.03258072276
266000,-9110.361883301473,-275110.36188330146
266000,-9110.361883301473,-275110.36188330146
266000,-8712.050317614938,-274712.0503176149
265900,-8885.565844057728,-274785.5658440577
265500,-8694.244703202237,-274194.2447032022
265000,-9160.448653720905,-274160.4486537209
265000,-8984.050621244463,-273984.0506212445
265000,-8983.26902631922,-273983.2690263192
265000,-9599.200997050839,-274599.20099705085
265000,-9188.470771604914,-274188.4707716049
265000,-9188.470771604914,-274188.4707716049
265000,-9599.219303533897,-274599.2193035339
265000,-8875.799121373087,-273875.7991213731
265000,-9025.242226637141,-274025.24222663714
265000,-9321.69232669816,-274321.69232669816
265000,-8907.954743388194,-273907.95474338817
265000,-9021.269839938803,-274021.2698399388
265000,-8722.056229778635,-273722.0562297786
265000,-9014.809049363064,-274014.8090493631
265000,-9114.31405926275,-274114.31405926275
265000,-8775.378588810023,-273775.37858881004
265000,-9332.215350948281,-274332.2153509483
265000,-9088.211853028644,-274088.2118530286
265000,-9088.211853028644,-274088.2118530286
265000,-8764.948816678285,-273764.9488166783
265000,-9106.3876592634,-274106.3876592634
265000,-9311.069955888457,-274311.06995588844
265000,-9299.330729460251,-274299.3307294602
265000,-9208.840677510852,-274208.84067751083
265000,-8927.64355636285,-273927.64355636283
265000,-8822.28513697177,-273822.2851369718
265000,-8410.422078851523,-273410.4220788515
265000,-8722.056229778635,-273722.0562297786
265000,-8432.92588225243,-273432.92588225246
265000,-8482.112519484941,-273482.11251948494
265000,-8638.379567813217,-273638.37956781324
265000,-8659.69097529195,-273659.69097529195
265000,-8784.869690646932,-273784.86969064694
265000,-9184.383781369768,-274184.3837813698
265000,-8797.092909990128,-273797.0929099901
265000,-8927.64355636285,-273927.64355636283
264999,-9220.797326591204,-274219.7973265912
264900,-8993.51870095413,-273893.51870095416
264900,-9006.921738162975,-273906.921738163
264900,-8977.695298391161,-273877.69529839116
264900,-9566.23452871521,-274466.2345287152
264900,-9389.779063891081,-274289.7790638911
264900,-8906.279960591077,-273806.27996059105
264900,-8386.53640223626,-273286.53640223626
264800,-9140.357470625398,-273940.3574706254
263000,-8917.109429383101,-271917.1094293831
262900,-8896.965015457261,-271796.96501545724
262700,-9076.448922068694,-271776.4489220687
262500,-8971.088692749605,-271471.0886927496
262000,-9059.233869698355,-271059.23386969836
262000,-8533.946839145057,-270533.94683914504
260000,-9099.502225694143,-269099.50222569413
260000,-8517.950034316018,-268517.95003431605
260000,-9612.333335536803,-269612.3333355368
260000,-8892.11697088288,-268892.11697088287
260000,-9084.967180154847,-269084.96718015487
260000,-9070.9062679191,-269070.9062679191
260000,-8882.35777686938,-268882.3577768694
260000,-8765.993296790843,-268765.99329679087
260000,-9224.605360470734,-269224.6053604707
260000,-8928.648119666148,-268928.64811966615
260000,-9514.063322190736,-269514.0633221907
260000,-8490.396865418445,-268490.3968654185
260000,-9587.227820266986,-269587.22782026697
260000,-9169.614908907306,-269169.61490890733
259999,-9409.642566323007,-269408.642566323
259900,-9034.768437128974,-268934.768437129
259900,-8856.499884797839,-268756.49988479784
259900,-8895.308554035553,-268795.30855403555
259900,-8785.064575948916,-268685.0645759489
259900,-9060.761590048467,-268960.76159004844
259900,-9283.77875008547,-269183.77875008545
259900,-8737.380854980122,-268637.38085498015
259900,-8771.633467197687,-268671.6334671977
259500,-9266.619642494261,-268766.61964249425
259500,-9342.186324945778,-268842.18632494577
259500,-8910.990501326869,-268410.99050132686
259000,-8860.812485949273,-267860.81248594925
259000,-8949.209274397599,-267949.2092743976
259000,-8416.993595725946,-267416.993595726
259000,-9423.869348295877,-268423.86934829585
259000,-9536.866486493669,-268536.8664864937
259000,-9361.331930634407,-268361.3319306344
259000,-9092.448548249029,-268092.448548249
259000,-9147.24762483428,-268147.2476248343
259000,-8901.745190795262,-267901.7451907953
259000,-8951.198728203759,-267951.1987282038
259000,-9415.938082051409,-268415.9380820514
259000,-8960.700440074068,-267960.7004400741
259000,-9375.309625783173,-268375.3096257832
259000,-9224.874187073743,-268224.8741870737
259000,-8912.851784067996,-267912.851784068
259000,-8939.644457598355,-267939.64445759833
259000,-8939.390889822855,-267939.39088982285
259000,-8946.374964735696,-267946.3749647357
259000,-8952.533004901834,-267952.53300490184
259000,-9378.515710026288,-268378.51571002626
259000,-9429.11863180147,-268429.11863180145
259000,-9453.804553492904,-268453.8045534929
259000,-9271.583736113202,-268271.5837361132
259000,-9260.750899244209,-268260.7508992442
259000,-9483.210219118164,-268483.21021911816
259000,-9532.098833797167,-268532.09883379715
258500,-8948.088563001334,-267448.0885630013
258000,-8899.394803775414,-266899.3948037754
258000,-9056.145573260517,-267056.1455732605
258000,-9279.715470450932,-267279.71547045093
258000,-9348.645061804204,-267348.6450618042
258000,-8780.298581279938,-266780.29858127993
258000,-8916.301865475116,-266916.30186547514
258000,-9454.760083625411,-267454.7600836254
257995,-8980.68756724818,-266975.6875672482
257900,-8734.731197961382,-266634.7311979614
256500,-9422.06339377022,-265922.0633937702
255000,-8920.036995659677,-263920.0369956597
255000,-8995.126077183126,-263995.1260771831
255000,-9308.024459559765,-264308.02445955976
255000,-8935.262022644716,-263935.2620226447
255000,-9120.254242384806,-264120.2542423848
255000,-8685.333771324445,-263685.3337713244
255000,-9073.189121080535,-264073.18912108056
255000,-9129.690644602739,-264129.69064460276
255000,-9062.919287730483,-264062.9192877305
255000,-9233.074464164669,-264233.0744641647
255000,-9143.662775710383,-264143.6627757104
255000,-9364.32963781483,-264364.32963781484
255000,-8188.700428707331,-263188.70042870735
255000,-9020.821849465381,-264020.82184946537
255000,-8925.724967426695,-263925.7249674267
254900,-8994.404016486995,-263894.404016487
254900,-8874.846167937972,-263774.84616793797
254900,-9262.35143077914,-264162.35143077915
254500,-9063.706857278987,-263563.706857279
254500,-9023.944372953645,-263523.9443729537
253950,-9074.348416611192,-263024.3484166112
253500,-9251.008801333754,-262751.0088013338
252000,-9414.326239763368,-261414.32623976338
250000,-8936.534225481659,-258936.53422548165
250000,-9025.150015982625,-259025.15001598262
250000,-8956.338589374262,-258956.33858937427
250000,-9087.0026427227,-259087.0026427227
250000,-9102.22274758289,-259102.22274758288
250000,-9238.333931730022,-259238.33393173
250000,-9057.254432173435,-259057.25443217345
250000,-9285.767340602346,-259285.76734060235
250000,-9619.877550556483,-259619.87755055647
250000,-9133.98892776955,-259133.98892776956
250000,-9032.56826425552,-259032.56826425553
250000,-8958.797215082694,-258958.79721508268
250000,-9138.55258037511,-259138.5525803751
250000,-8765.885182033884,-258765.88518203388
250000,-9003.210615689797,-259003.2106156898
250000,-9120.677956747346,-259120.67795674736
250000,-9358.922207447817,-259358.92220744782
250000,-9195.300919488898,-259195.3009194889
250000,-8900.726000683806,-258900.72600068382
250000,-9065.244743373647,-259065.24474337365
250000,-8970.936461951269,-258970.93646195126
250000,-8988.00263285008,-258988.00263285008
250000,-9370.309003319726,-259370.30900331974
249999,-8978.248484828859,-258977.24848482886
249999,-8926.372292083559,-258925.37229208357
249990,-9210.627844634178,-259200.62784463417
249900,-9197.832135009134,-259097.83213500914
249900,-9353.927589699799,-259253.9275896998
249900,-8841.341458108991,-258741.341458109
249900,-9450.361179528447,-259350.36117952844
249900,-9258.655181340599,-259158.6551813406
249900,-9297.738324844908,-259197.73832484492
249900,-9048.504969814563,-258948.50496981456
249900,-9451.418431931845,-259351.41843193184
249900,-8908.228044404344,-258808.22804440436
249900,-9322.25006828219,-259222.25006828218
249900,-9342.728938415448,-259242.72893841544
249900,-9240.723171283762,-259140.72317128375
249900,-9033.038138450078,-258933.03813845007
249900,-8542.38342583801,-258442.38342583802
249900,-9274.217775744211,-259174.2177757442
249900,-8958.041596356663,-258858.04159635666
249900,-9265.754490671974,-259165.75449067197
249900,-8938.772115841559,-258838.77211584157
249900,-8644.530890575577,-258544.53089057558
249900,-8997.00265738971,-258897.0026573897
249900,-9283.657988755385,-259183.65798875538
249900,-8971.174652027265,-258871.17465202726
249900,-9312.804215961529,-259212.80421596154
249900,-9397.946137080236,-259297.94613708023
249900,-9360.536626433246,-259260.53662643326
249900,-9046.125872694725,-258946.1258726947
249900,-9397.744425399398,-259297.7444253994
249900,-9142.264983501234,-259042.26498350123
249900,-9146.282908003108,-259046.2829080031
249900,-9485.139010864237,-259385.13901086425
249900,-9679.026605470408,-259579.0266054704
249800,-8784.878877345598,-258584.8788773456
249500,-9474.018719414327,-258974.01871941434
249500,-9483.33659986995,-258983.33659986994
249500,-8746.597256211744,-258246.59725621174
249500,-9588.821812137774,-259088.8218121378
249500,-9617.642251850522,-259117.6422518505
249370,-9135.572597894225,-258505.57259789424
249000,-9375.221415160779,-258375.22141516078
249000,-8905.164119297742,-257905.16411929775
249000,-9341.513820400516,-258341.51382040052
249000,-9509.001937110419,-258509.0019371104
249000,-9487.351828738241,-258487.35182873823
249000,-9008.934789098379,-258008.9347890984
249000,-8964.605151804784,-257964.60515180478
249000,-9578.453897489588,-258578.45389748958
249000,-9294.55873642242,-258294.55873642242
249000,-9335.270179581137,-258335.27017958113
249000,-9549.187607822789,-258549.1876078228
249000,-9054.111590545604,-258054.1115905456
249000,-9163.700302436864,-258163.70030243686
249000,-9254.023344606261,-258254.02334460625
249000,-8867.11893662878,-257867.11893662877
249000,-9437.793092006808,-258437.79309200682
249000,-8704.741933924017,-257704.74193392403
249000,-8904.634187893995,-257904.634187894
249000,-9162.096978261912,-258162.09697826192
249000,-8396.641393059186,-257396.6413930592
249000,-8852.792985336815,-257852.79298533683
249000,-8852.792985336815,-257852.79298533683
249000,-8647.509342319227,-257647.50934231922
248000,-8990.87450393267,-256990.87450393266
248000,-9394.099467044394,-257394.0994670444
247995,-9004.687748821236,-256999.68774882125
247990,-9112.897229566981,-257102.897229567
247880,-9065.314166593711,-256945.31416659371
247500,-8997.658360836536,-256497.65836083653
247500,-9436.071512427083,-256936.0715124271
247000,-9238.333931730022,-256238.33393173
246100,-8726.140254843072,-254826.14025484308
245000,-9074.20184501013,-254074.20184501013
245000,-8962.987490895048,-253962.98749089506
245000,-9160.760481854093,-254160.7604818541
245000,-9244.049657797596,-254244.0496577976
245000,-9273.187484689217,-254273.18748468923
245000,-9247.97886701221,-254247.97886701222
245000,-9023.192103554422,-254023.19210355444
245000,-9099.35143654575,-254099.35143654575
245000,-8992.48560686305,-253992.48560686305
245000,-9037.428199516246,-254037.42819951626
245000,-8904.492270487672,-253904.49227048768
245000,-9303.609829099994,-254303.6098291
245000,-8811.055100149099,-253811.0551001491
245000,-9133.782293963863,-254133.78229396386
245000,-9032.658816882513,-254032.65881688253
245000,-9032.658816882513,-254032.65881688253
245000,-9250.04206785064,-254250.04206785065
245000,-9304.528433125632,-254304.52843312564
245000,-9304.528433125632,-254304.52843312564
245000,-8983.445731355005,-253983.445731355
245000,-9260.184041733592,-254260.1840417336
245000,-9317.142219447805,-254317.1422194478
245000,-9597.362799992565,-254597.36279999255
244950,-9220.261105607602,-254170.2611056076
244900,-9246.658586739713,-254146.6585867397
244900,-9307.906474127067,-254207.90647412706
244900,-9061.293358791949,-253961.29335879194
244900,-9045.208149135957,-253945.20814913596
244900,-8936.211301400366,-253836.21130140036
244000,-9503.162298013372,-253503.16229801337
242000,-9083.080782867019,-251083.080782867
241050,-9350.211352469785,-250400.21135246978
240888,-9309.01520075426,-250197.01520075425
240000,-9399.511272810585,-249399.51127281057
240000,-9149.493170017982,-249149.493170018
240000,-9145.233023273855,-249145.23302327385
240000,-9626.985320548642,-249626.98532054864
240000,-8907.449944846358,-248907.44994484636
240000,-9506.006949309172,-249506.00694930917
240000,-8878.337096357905,-248878.3370963579
240000,-9082.973694182429,-249082.97369418244
240000,-9343.108858231459,-249343.10885823146
240000,-9016.049905026608,-249016.04990502662
240000,-9419.127525758138,-249419.12752575814
240000,-8812.426123641832,-248812.42612364184
240000,-9517.725116667581,-249517.72511666757
239999,-9007.563727402649,-249006.56372740265
239999,-8928.591864426711,-248927.5918644267
239990,-8942.994239634369,-248932.99423963437
239979,-9518.44004438236,-249497.44004438235
239950,-9183.293099364388,-249133.29309936438
239915,-9474.056041210983,-249389.05604121098
239900,-8929.973911957843,-248829.97391195784
239900,-9089.383183065056,-248989.38318306505
239900,-9112.43843143274,-249012.43843143273
239900,-8921.66312608344,-248821.66312608344
239900,-9429.586586785475,-249329.58658678547
239900,-9194.773433634444,-249094.77343363443
239900,-9408.985236918594,-249308.98523691858
239900,-9273.157912936716,-249173.1579129367
239900,-9273.157912936716,-249173.1579129367
239900,-9339.19463444942,-249239.19463444944
239900,-8926.834782074851,-248826.83478207485
239900,-9281.94655274719,-249181.9465527472
239900,-9522.338560116803,-249422.3385601168
239900,-8945.288512523992,-248845.28851252398
239900,-9080.465243923627,-248980.46524392362
239900,-8685.534908003285,-248585.5349080033
239900,-7935.014630574615,-247835.01463057462
239900,-8713.010441096776,-248613.0104410968
239900,-8719.919647684626,-248619.9196476846
239900,-9138.192758898223,-249038.19275889822
239900,-8793.659753792139,-248693.65975379213
239900,-8854.924789304458,-248754.92478930447
239900,-8887.887804333635,-248787.88780433364
239900,-9328.1807110766,-249228.1807110766
239900,-8973.200329648007,-248873.200329648
239900,-9007.131556875613,-248907.13155687563
